Title,Price,Registration Date,Mileage,Fuel Type,Transmission,Engine Size,Doors,Colour,Body Type,URL,Sale Date
2003 Volkswagen Golf 1.9 GT TDI PD130 5dr HATCHBACK Diesel Manual,510.00,2003,161000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/234528501779?hash=item369afcf013:g:qoYAAOSwagNiaYxD, 4 May 2022
volkswagen golf fsi 1.6 petrol with only 74.000 miles 12 month mot 1owner ,"1,750.00",2005,74000,Petrol,Manual,1.6,5,red,Hatchback,https://www.ebay.co.uk/itm/313974404073?hash=item491a5533e9:g:WJ8AAOSwsUViaZ3X, 4 May 2022
Volkswagen Golf 1.9 tdi match 2007 5 door,"1,020.00",2008,168000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/284788850376?hash=item424ebcfec8:g:tIQAAOSwnIxiaaj0, 4 May 2022
vw golf gti 1.8 turbo 2001,900.00,2000,136699,Petrol,Manual,1.8,3,Blue,Hatchback,https://www.ebay.co.uk/itm/354037894924?hash=item526e4d8f0c:g:FpUAAOSwHFZiRtiz, 4 May 2022
VOLKSWAGEN GOLF 2.0 GT 140 TDI,"3,800.00",2009,101350,Diesel,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/175268410255?hash=item28cecfb38f:g:uuAAAOSwBsVicna8, 6 May 2022
Volkswagen Golf TDI 1.6 mk6 bluemotion ,"1,900.00",2010,123468,Diesel,Manual,1.6,4,Black,Hatchback,https://www.ebay.co.uk/itm/125289199087?hash=item1d2bd175ef:g:tQUAAOSw6~libS2S, 5 May 2022
Volkswagen Golf Mark 4 1.9 PD GT TDI 5dr 2002,500.00,2000,127000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/284790131798?hash=item424ed08c56:g:clQAAOSwW0diar5f, 5 May 2022
Volkswagen Golf 1.6TDI Bluemotion Tech SE Auto,"3,600.00",2013,66743,Diesel,Automatic,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/165468357067?hash=item2686aec1cb:g:6Y0AAOSwordic~pH, 5 May 2022
VW MK3 GOLF VR6 2.8,"3,001.00",1996,115000,Petrol,Manual,2.8,5,Silver,Hatchback,https://www.ebay.co.uk/itm/125286329260?hash=item1d2ba5abac:g:KEQAAOSwx5JiatKc, 5 May 2022
Mk4 golf gti 1.8 20V turbo,"1,320.00",1999,196429,Petrol,Manual,1.8,5,Black,Hatchback,https://www.ebay.co.uk/itm/325162934957?hash=item4bb538a2ad:g:92UAAOSwqohiIdxF, 6 May 2022
mk7 golf gt bluemotion 2013,"6,000.00",2013,926400,Diesel,Manual,2,5,White,Hatchback,https://www.ebay.co.uk/itm/154979144439?hash=item24157a12f7:g:Q1QAAOSwNOlicpzZ, 6 May 2022
Volkswagon Golf 1.6 FSI 5 Door Hatchback 2006,"3,200.00",2006,75200,Petrol,Automatic,1.6,5,Grey,Hatchback,https://www.ebay.co.uk/itm/165451068919?hash=item2685a6f5f7:g:f-oAAOSwADBiaBM2, 6 May 2022
Volkswagen Golf 1.6TDI Bluemotion Tech SE DSG Auto,"3,600.00",2013,66743,Diesel,Automatic,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/165469757700?hash=item2686c42104:g:6Y0AAOSwordic~pH, 6 May 2022
Vw Golf GTI DSG MK6 2009,"6,700.00",2009,101000,Petrol,Automatic,2,5,Red,Hatchback,https://www.ebay.co.uk/itm/304469893613?hash=item46e3d1e1ed:g:d3oAAOSwyS5ibuhc, 6 May 2022
VOLKSWAGEN GOLF 1.6 PETROL FSI SPORT ULEZ,"1,120.00",2006,120000,Petrol,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/195015399040?hash=item2d67d2d680:g:KfcAAOSwzxhibQwp, 7 May 2022
VOLKSWAGEN GOLF FSI SE ,500.00,2004,134135,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/265671515275?hash=item3ddb419c8b:g:DIIAAOSwmh5iXv6F, 8 May 2022
2015 VW VOLKSWAGEN GOLF 2.0 GTD 184BHP 5DR HATCHBACK DIESEL MANUAL,"7,900.00",2014,157000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/195018493617?hash=item2d68020eb1:g:l9YAAOSwWW1iboa-, 8 May 2022
Volkswagen Golf MK2 GTI 8v 3dr 1991 J reg,"6,350.00",1991,133750,Petrol,Manual,1.8,3,Grey,Coupe,https://www.ebay.co.uk/itm/224966358434?hash=item34610a35a2:g:J-sAAOSwfaRiZZT6, 8 May 2022
2009 Volkswagen Golf 2.0 TDI  5dr HATCHBACK Diesel Automatic.,"1,000.00",2009,134540,Diesel,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/154985543837?hash=item2415dbb89d:g:93oAAOSw~7Rid~iK, 8 May 2022
Volkswagen Golf Gt Tdi DSG,"4,200.00",2008,58200,Diesel,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/125304085250?hash=item1d2cb49b02:g:6agAAOSwArVieBjj, 8 May 2022
Golf GT TDI 150 3dr ,"4,101.00",2002,115000,Diesel,Manual,1.9,3,Silver,Hatchback,https://www.ebay.co.uk/itm/125291491366?hash=item1d2bf47026:g:7TgAAOSwp9NibrXb, 9 May 2022
Volkswagen Golf Gt Tdi DSG,"4,200.00",2008,58200,Diesel,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/125304117371?hash=item1d2cb5187b:g:6agAAOSwArVieBjj, 8 May 2022
vw golf gti 1.8 turbo 2001,900.00,2000,136699,Petrol,Manual,1.8,3,Blue,Hatchback,https://www.ebay.co.uk/itm/354044457397?hash=item526eb1b1b5:g:FpUAAOSwHFZiRtiz, 8 May 2022
VW Golf GTI 2.0 Petrol MK4 5 Door Hatchback - Black - Privacy Glass,650.00,2001,143870,Petrol,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/115376286258?hash=item1adcf66a32:g:VucAAOSwWoBiXxWc, 9 May 2022
2002 Volkswagen Golf 1.9 GT TDI 130BHP PD 6 Speed - Lovely Example Low Mileage,"2,250.00",2002,70000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/294966720176?hash=item44ad62f6b0:g:PbEAAOSwLrdiZU7k, 9 May 2022
Volkswagen Golf mk6 2012 DSG Automatic ,"4,650.00",2012,80000,Diesel,Automatic,1.6,5,Sliver,Hatchback,https://www.ebay.co.uk/itm/374050958697?hash=item57172cad69:g:vlkAAOSwf8xiUfGD, 10 May 2022
Blue Volkswagen Golf 2.0 TDI GT Sport 2008 5 door,"4,500.00",2008,77153,Diesel,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255519651710?hash=item3b7e28777e:g:9xgAAOSw2LpicBvK, 10 May 2022
2011 Volkswagen Golf 2L Turbo Diesel,"1,395.00",2011,150000,Diesel,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/275307090441?hash=item401994d209:g:MZUAAOSwmRdiesmn, 11 May 2022
2010 Volkswagen Golf MK6 SE Bluemotion TDI 1.6 manual (20 road tax),"2,700.00",2010,121000,Diesel,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/265686539028?hash=item3ddc26db14:g:A94AAOSwsX1ievty, 11 May 2022
Volkswagen Golf 1.6 TDI BlueMotion Tech Match DSG Auto,"3,700.00",2012,126402,Diesel,Automatic,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/275299265845?hash=item40191d6d35:g:lXIAAOSwdxFicoE3, 11 May 2022
2010 Volkswagen Golf 1.6 TDI 5dr ,"2,470.00",2009,95000,Diesel,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/313988908561?hash=item491b328611:g:5k8AAOSwC8Nid9hs, 11 May 2022
"GOLF 1.6 SE AUTO, 2005, 3 OWNERS, WELL MAINTAINED, PLEASE READ AD",695.00,2005,562309,Petrol,Automatic,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255530318779?hash=item3b7ecb3bbb:g:sIEAAOSwa85ietft, 11 May 2022
VW MK5 Golf R32 3.2L 4 Motion,"7,000.00",2006,106000,Petrol,Manual,3.2,5,Black,Hatchback,https://www.ebay.co.uk/itm/125290168617?hash=item1d2be04129:g:MrUAAOSwAa5hztyM, 11 May 2022
Vw golf r32 Dsg auto project 67k miles,"6,000.00",2005,67500,Petrol,Automatic,3.2,5,Black,Hatchback,https://www.ebay.co.uk/itm/175271297759?hash=item28cefbc2df:g:~8oAAOSwvOVidY4~, 11 May 2022
Volkswagen Golf 1.9 tdi match 2007 5 door,820.00,2008,168000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/284800393375?hash=item424f6d209f:g:tIQAAOSwnIxiaaj0, 12 May 2022
2014 Black automatic diesel 1.6 Volkswagen Golf Match TDI,"7,450.00",2014,110000,Diesel,Automatic,1.6,4,Black,Hatchback,https://www.ebay.co.uk/itm/265687530164?hash=item3ddc35fab4:g:G3MAAOSwVoBie93C, 12 May 2022
2000 Volkswagen Golf 2.8 V6 4MOTION 5 door Petrol,"1,240.00",2000,152359,Petrol,Manual,2.8,5,Black,Hatchback,https://www.ebay.co.uk/itm/363827811595?hash=item54b5d3d50b:g:sMsAAOSwmNJic5DK, 12 May 2022
Golf GTD 2.0 TDI BlueMotion Tech GTD 5dr 2015,"10,100.00",2015,90506,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/284800672483?hash=item424f7162e3:g:iHMAAOSwP-dic7LV, 12 May 2022
Volkswagen Golf 1.4 S ,"1,750.00",2009,139000,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/125309144347?hash=item1d2d01cd1b:g:SakAAOSwyXhifADy, 12 May 2022
VW Golf GTI MK3,"2,500.00",1998,118000,Petrol,Manual,2,4,"Burgundy, Maroon",Hatchback,https://www.ebay.co.uk/itm/185414287792?hash=item2b2b8d81b0:g:0agAAOSwzxpiRaCt, 12 May 2022
"Volkswagen Golf Mk4 GTi 1.8Turbo. Leather, Sunroof, 18"" Alloys. MOT Aug 22",800.00,2002,150000,Petrol,Manual,1.8,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255532630511?hash=item3b7eee81ef:g:2DoAAOSwWoNiJiBy, 12 May 2022
Vw golf mk4 tdi,"1,020.00",2003,166000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/234535743432?hash=item369b6b6fc8:g:An0AAOSwasxicCYA, 12 May 2022
VOLKSWAGEN GOLF 1.9 TDI 130 SE AUTOMATIC ESTATE *** JUST 79000 MILES ***,"2,550.00",2002,79000,Diesel,Automatic,1.9,5,Green,Estate,https://www.ebay.co.uk/itm/334432885482?hash=item4dddc0daea:g:xLEAAOSw~J5iZs5m, 12 May 2022
2011 VW GOLF 1.6 TDI MATCH (105),"2,900.00",2011,129000,Diesel,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/203939482991?hash=item2f7bbd8d6f:g:zg8AAOSwzDBidBtM, 12 May 2022
VW Golf 1.6 tdi,"2,500.00",2009,122005,Diesel,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/125298944442?hash=item1d2c6629ba:g:8QEAAOSwObpidDbI, 12 May 2022
volkswagen golf 1.8t,786.00,1999,1600000,Petrol,Manual,1.8,3,Blue,Hatchback,https://www.ebay.co.uk/itm/294968488151?hash=item44ad7df0d7:g:CqwAAOSwiphic~bY, 12 May 2022
Volkswagen Golf 2.0 TFSI GTI DSG 5dr Petrol ,"1,900.00",2008,129000,Petrol,Automatic,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/134118678555?hash=item1f3a18a01b:g:sAwAAOSwOYVidbTU, 14 May 2022
GOLF R32 MK5 ,"5,200.00",2006,150000,Petrol,Manual,3.2,5,Black,Hatchback,https://www.ebay.co.uk/itm/294982870309?hash=item44ae596525:g:kecAAOSww5difrRC, 14 May 2022
"Volkswagen Golf Mk4 GTi 1.8Turbo. Leather, Sunroof, 18"" Alloys. MOT Aug 22",800.00,2002,150000,Petrol,Manual,1.8,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255533259233?hash=item3b7ef819e1:g:2DoAAOSwWoNiJiBy, 13 May 2022
 r32 vw golf r32 2005,"4,000.00",2005,124000,Petrol,Semi-Automatic,3.2,5,Green,Hatchback,https://www.ebay.co.uk/itm/144541875233?hash=item21a75dfc21:g:MfYAAOSwTn5idYyp, 13 May 2022
 2007 Volkswagen Golf Mk5 2.0 GT Sport 170 TDI Manual ,"1,200.00",2007,183000,Diesel,Manual,2,,Silver,Hatchback,https://www.ebay.co.uk/itm/403652186374?hash=item5dfb8b9106:g:LK8AAOSwp9Nie4S9, 14 May 2022
2009 Volkswagen VW golf GTD 170bhp (cheapest GTD online HPI clear),"3,049.00",2009,136000,Diesel,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/115374390741?hash=item1adcd97dd5:g:1tsAAOSw0BJidiqZ, 14 May 2022
Golf Mk2 with ABF 16v Gti engine,"1,420.00",1987,72000,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/255531142515?hash=item3b7ed7cd73:g:Hp8AAOSw989iZB-r, 14 May 2022
Vw golf gt tdi Mk4 pd150,980.00,2005,170000,Petrol,Manual,1.9,3,Blue,Coupe,https://www.ebay.co.uk/itm/354054353637?hash=item526f48b2e5:g:OGoAAOSwMNxie6Mv, 14 May 2022
volkswagen golf 1.4 TSI,"3,000.00",2011,49000,Petrol,Manual,1.4,5,blue,Hatchback,https://www.ebay.co.uk/itm/195035193912?hash=item2d6900e238:g:visAAOSwCbNiWxZk, 14 May 2022
Volkswagen Golf 1.6 TDI BlueMotion Tech Match DSG Auto HPI clear Full VW service,"3,313.00",2012,126402,Diesel,Automatic,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/224981828592?hash=item3461f643f0:g:Hv4AAOSwWRdie6iF, 14 May 2022
Vw golf r32 Dsg auto project 67k miles,"5,200.00",2005,67500,Petrol,Automatic,3.2,5,Black,Hatchback,https://www.ebay.co.uk/itm/175278729984?hash=item28cf6d2b00:g:~8oAAOSwvOVidY4~, 15 May 2022
Vw golf gt tdi Mk4 pd150,480.00,2005,170000,Petrol,Manual,1.9,3,Blue,Coupe,https://www.ebay.co.uk/itm/354059453516?hash=item526f96844c:g:OGoAAOSwMNxie6Mv, 15 May 2022
vw golf 1.4 petrol 6 speed,"1,000.00",2015,141000,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/144555774259?hash=item21a8321133:g:emMAAOSwUmhigSlN, 15 May 2022
VW Golf GTI 2.0 Petrol MK4 5 Door Hatchback - Black - Privacy Glass,650.00,2001,143870,Petrol,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/115382533477?hash=item1add55bd65:g:VucAAOSwWoBiXxWc, 16 May 2022
2001 Volkswagen Golf V5 2.3 Manual,"1,150.00",2001,153000,Petrol,Manual,2.3,5,Black,Hatchback,https://www.ebay.co.uk/itm/165471937136?hash=item2686e56270:g:Ib8AAOSwsMhidt2c, 16 May 2022
Volkswagen Golf GT TDI,"1,270.00",2009,180000,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/354058053728?hash=item526f812860:g:R9QAAOSwGExigNyJ, 16 May 2022
Metallic Black 2009 Volkswagen Golf 2.0 S TDI 110,"1,345.00",2009,187806,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/144547174196?hash=item21a7aed734:g:JR8AAOSw0gpiehZm, 17 May 2022
vw golf gti mk5,"2,600.00",2008,134000,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/195052409617?hash=item2d6a079311:g:PK8AAOSwS8Zie~dh, 17 May 2022
VW Golf MKV GTI 2006/06 5 Door Hatchback - 15 Stamp Service History & 10 Mth MOT,"4,295.00",2006,113000,Petrol,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/144547879207?hash=item21a7b99927:g:BeEAAOSwlnZieotT, 17 May 2022
Volkswagen Golf R32 Mk4 3 door 3.2 VR6 4WD ,"7,100.00",2003,107108,Petrol,Manual,3.2,3,Blue,Hatchback,https://www.ebay.co.uk/itm/304484181239?hash=item46e4abe4f7:g:Yi4AAOSwjzRiFS4A, 18 May 2022
VOLKSWAGEN GOLF SE TDI BLUEMOTION TECHNOLOGY 105,"3,750.00",2014,156000,Diesel,Manual,1.6,5,Red,Hatchback,https://www.ebay.co.uk/itm/144557117308?hash=item21a8468f7c:g:B68AAOSwGAxiZUI8, 19 May 2022
VW Golf GTI MK2,"4,587.00",1989,81000,Petrol,Manual,1.8,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255528291295?hash=item3b7eac4bdf:g:bOwAAOSwB-NiO1L~, 19 May 2022
2002 Volkswagen Golf 1.9 GT TDI 130BHP PD 6 Speed - Lovely Example Low Mileage,"2,251.00",2002,70000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/294984218776?hash=item44ae6df898:g:PbEAAOSwLrdiZU7k, 19 May 2022
2009 Volkswagen Golf 2.0 TDI  5dr HATCHBACK Diesel Automatic.,"2,300.00",2009,134540,Diesel,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/154991649269?hash=item241638e1f5:g:93oAAOSw~7Rid~iK, 19 May 2022
Metallic Black 2009 Volkswagen Golf 2.0 S TDI 110,"1,400.00",2009,187806,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/144561745060?hash=item21a88d2ca4:g:JR8AAOSw0gpiehZm, 19 May 2022
Volkswagen Golf 1.6 TDI BlueMotion MK6 2010 5 Door Silver *JUST SERV.*LONG MOT*,"2,750.00",2010,160000,Diesel,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/175279176593?hash=item28cf73fb91:g:MRoAAOSwhNZifWSC, 19 May 2022
Volkswagen Golf 1.6 TDI  5dr Diesel 2010,"2,000.00",2010,131000,Diesel,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/155001646771?hash=item2416d16eb3:g:dX8AAOSwrNpihow~, 19 May 2022
Metallic Black 2009 Volkswagen Golf 2.0 S TDI 110,"1,400.00",2009,187806,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/144561812128?hash=item21a88e32a0:g:JR8AAOSw0gpiehZm, 19 May 2022
Volkswagen golf v5 2.3l,750.00,1999,85000,Diesel,Automatic,2.3,,Black,Hatchback,https://www.ebay.co.uk/itm/195068172230?hash=item2d6af817c6:g:DRYAAOSwlPpihyJb, 20 May 2022
"VW Golf Mk2 1991, 5 Door, Tornado Red, 1.3l, Project Car, Snowflake Alloys",450.00,1991,99000,Petrol,Manual,1.3,5,Red,Hatchback,https://www.ebay.co.uk/itm/175280089436?hash=item28cf81e95c:g:qiYAAOSwX3NiRN2x, 20 May 2022
Vw golf r32 Dsg auto project 67k miles,"4,400.00",2005,67500,Petrol,Automatic,3.2,5,Black,Hatchback,https://www.ebay.co.uk/itm/175284675377?hash=item28cfc7e331:g:~8oAAOSwvOVidY4~, 20 May 2022
VW GOLF MK2,"3,100.00",1991,88000,Petrol,Automatic,1.6,4,Red,Hatchback,https://www.ebay.co.uk/itm/185428404830?hash=item2b2c64ea5e:g:nP8AAOSwW6lig75C, 20 May 2022
"VW Golf GT TDI 140 Mk5 - manual, leather, nav","2,000.00",2008,173000,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/154993093826?hash=item24164eecc2:g:ydYAAOSwJsBifpzX, 20 May 2022
Volkswagen Golf 1.9 TDI 2006 ,650.00,2006,172242,Diesel,Manual,1.9,5,Blue,Hatchback,https://www.ebay.co.uk/itm/175288786494?hash=item28d0069e3e:g:osoAAOSwwz5iXEBA, 20 May 2022
vw golf mk 4 2.3 v5 automatic,970.00,1999,153000,Petrol,Automatic,2.3,5,Silver,Hatchback,https://www.ebay.co.uk/itm/185424242846?hash=item2b2c25689e:g:iOAAAOSwiphifqve, 20 May 2022
2007 VOLKSWAGEN GOLF GT 2.0 TDI 140 6 SPEED MANUAL MK5,"1,950.00",2007,143000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/155003087765?hash=item2416e76b95:g:fwEAAOSwQW1ih8YW, 20 May 2022
Mk4 golf gti 1.8 20V turbo,620.00,1999,196429,Petrol,Manual,1.8,5,Black,Hatchback,https://www.ebay.co.uk/itm/325185478366?hash=item4bb6909ede:g:92UAAOSwqohiIdxF, 21 May 2022
Vw golf gt tdi Mk4 pd150,600.00,2005,170000,Petrol,Manual,1.9,3,Blue,Coupe,https://www.ebay.co.uk/itm/354066532995?hash=item5270028a83:g:OGoAAOSwMNxie6Mv, 21 May 2022
2008 VW GOLF S 1.4 TSI 5DR HATCHBACK,"1,700.00",2009,129000,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/195058837995?hash=item2d6a69a9eb:g:9Q0AAOSwGxVigqhp, 21 May 2022
VW Golf 1.6 FSI SE 5DR in Northampton Ideal for Banger Racing / Restoration Proj,320.00,2005,185000,Petrol,Manual,1.6,5,Grey,Hatchback,https://www.ebay.co.uk/itm/265687810120?hash=item3ddc3a4048:g:fKUAAOSw4GlifA2g, 21 May 2022
Volkswagen mk3 golf GTI / VR6 ,"3,100.00",1997,104000,Petrol,Manual,2.8,2,Blue,Hatchback,https://www.ebay.co.uk/itm/185422775097?hash=item2b2c0f0339:g:rQ8AAOSw4KFifT3V, 22 May 2022
2007 Volkswagen Golf GTI 3dr manual HPI Clear not salvage,"2,656.00",2007,623754,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/115381552887?hash=item1add46c6f7:g:43UAAOSwm99ifSMD, 22 May 2022
Golf GT TDI 150 3dr ,"4,012.00",2002,115000,Diesel,Manual,1.9,3,Silver,Hatchback,https://www.ebay.co.uk/itm/125311798553?hash=item1d2d2a4d19:g:7TgAAOSwp9NibrXb, 22 May 2022
VW Golf 1.6 TDI 105 SE 5dr DSG 2013 Automatic,"6,550.00",2013,83750,Diesel,Automatic,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/115390870317?hash=item1addd4f32d:g:LqgAAOSwzFtih5Mm, 23 May 2022
Volkswagen Golf 1.6 FSI Match 5 dr,900.00,2008,100000,Petrol,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/234555021799?hash=item369c9199e7:g:HZIAAOSwk9pignnh, 23 May 2022
2014 Volkswagen Golf 1.6 TDI SE 5dr ESTATE Diesel Manual Bluemotion,"3,495.00",2014,125000,Diesel,Manual,1.6,5,Silver,Estate,https://www.ebay.co.uk/itm/314006331436?hash=item491c3c602c:g:GqMAAOSwVLdiiaga, 23 May 2022
 r32 vw golf r32 2005,"3,500.00",2005,124000,Petrol,Semi-Automatic,3.2,5,Green,Hatchback,https://www.ebay.co.uk/itm/144560421009?hash=item21a878f891:g:MfYAAOSwTn5idYyp, 23 May 2022
VW Golf GTI 2.0 Petrol MK4 5 Door Hatchback - Black - Privacy Glass,620.00,2001,143870,Petrol,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/115385852272?hash=item1add886170:g:VucAAOSwWoBiXxWc, 23 May 2022
2000 Volkswagen Golf 1.6 SE 5dr Auto Hatchback Petrol Automatic,620.00,2000,101000,Petrol,Automatic,1.6,,Silver,Hatchback,https://www.ebay.co.uk/itm/325191293258?hash=item4bb6e9594a:g:LpMAAOSwfjtigKBm, 23 May 2022
VW GOLF MK2,"3,000.00",1991,88000,Petrol,Automatic,1.6,4,Red,Hatchback,https://www.ebay.co.uk/itm/185434099176?hash=item2b2cbbcde8:g:nP8AAOSwW6lig75C, 23 May 2022
Volkswagen golf mk4 cabriolet ,865.00,2002,112000,Petrol,Manual,2,3,Silver,Convertible,https://www.ebay.co.uk/itm/275315330255?hash=item401a128ccf:g:0JoAAOSwh2pig6m~, 24 May 2022
2007 VW Golf TSi,600.00,2007,136000,Petrol,Manual,1.4,,Blue,Hatchback,https://www.ebay.co.uk/itm/284826224588?hash=item4250f747cc:g:OioAAOSww5Fii623, 24 May 2022
Golf GTD 2.0 TDI BlueMotion Tech GTD 5dr 2015,"9,213.13",2015,90506,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/284818605042?hash=item42508303f2:g:iHMAAOSwP-dic7LV, 24 May 2022
"Volkswagen Golf Mk2 G60 Fire & Ice Edition, 2 Previous Owners, LHD,FSH","15,995.00",1990,7971,Petrol,Manual,1.8,3,Purple,Hatchback,https://www.ebay.co.uk/itm/134123272619?hash=item1f3a5eb9ab:g:O1sAAOSwXrpihezB, 24 May 2022
Volkswagen Golf GT TDI 1896cc,"1,000.00",1999,116666,Diesel,Manual,1.9,3,Black,Saloon,https://www.ebay.co.uk/itm/185425072991?hash=item2b2c32135f:g:WuMAAOSwlxRif61D, 24 May 2022
2003 Golf TDI 130 ps Low millage one owner from new,"3,900.00",2003,47000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/265699692821?hash=item3ddcef9115:g:K4kAAOSwLp5ihqka, 24 May 2022
Volkswagen Golf mk4 GTI tdi pd150 5 door silver,"1,550.00",2002,179000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/234553639102?hash=item369c7c80be:g:CMMAAOSwiJJiXZsn, 25 May 2022
vw golf mk6 2.0 GT TDI,"2,600.00",2010,143600,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/115390589793?hash=item1addd0ab61:g:tmwAAOSwJkBifPmP, 25 May 2022
volkswagen golf gt dsg 2011 2.0,"6,070.00",2011,90000,Diesel,Automatic,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/325194413057?hash=item4bb718f401:g:wxgAAOSwHzhihQWR, 25 May 2022
vw golf mk6 2.0 GT TDI,"2,800.00",2010,143600,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/115397279716?hash=item1ade36bfe4:g:tmwAAOSwJkBifPmP, 25 May 2022
MK4 VW GOLF S 1.9 TDI 5-Door Hatchback Diesel 5-Speed Manual Sunroof & Spoiler,975.00,2000,194677,Diesel,Manual,1.9,5,Blue,Hatchback,https://www.ebay.co.uk/itm/144570714321?hash=item21a91608d1:g:c2sAAOSwv2NiVutE, 25 May 2022
Volksvagen Golf 1.4 TSI SE 5 doors,"2,895.00",2010,133558,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/175283363667?hash=item28cfb3df53:g:4dQAAOSwrzdiawa7, 25 May 2022
Volkswagen Golf GTI Midnight Blue FEATURE PACKED MK7 MANUAL 2 OWNERS,"8,600.00",2013,114000,Petrol,Manual,2,3,Blue,Hatchback,https://www.ebay.co.uk/itm/165493731447?hash=item268831f077:g:~4AAAOSw7JNiiO09, 26 May 2022
VW Golf Mk5 1.6 FSI Match Golf V Volkswagen Reflex silver,"1,000.00",2006,10700,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/144571045293?hash=item21a91b15ad:g:Bb0AAOSwIPFijoOr, 25 May 2022
mk3 golf gti,"1,700.00",1997,145000,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/255543421074?hash=item3b7f932892:g:QmcAAOSwJRBihq9C, 26 May 2022
Volkswagen Golf GTI Mk4 1.8t 3dr Hatchback ,"1,694.00",2002,114000,Petrol,Manual,1.8,3,Silver,Hatchback,https://www.ebay.co.uk/itm/314000275993?hash=item491bdffa19:g:DY8AAOSwJsZig6oN, 27 May 2022
